loss,poison loss,clean loss,acc,poison acc,clean acc,xloss,uloss,lambda_u
0.5315412506733992,,,,,,0.5135906022846939,0.0027897843955244,6.434171977796052
0.5323242234471763,,,,,,0.5141689902548023,0.0027875480933881,6.513119346217105
0.5299056678936722,,,,,,0.5118505060349889,0.0027387857711769,6.5920667146381575
0.531242790151282,,,,,,0.5130185087191421,0.0027317749169593,6.671014083059212
0.5421097948924398,,,,,,0.5232078661993,0.0028000145983035,6.749961451480263
0.539206986307363,,,,,,0.5205527213863661,0.002731505325539,6.828908819901316
0.5215932232144951,,,,,,0.5037230032962725,0.0025863543026993,6.907856188322368
0.527616240563475,,,,,,0.5095818077279546,0.0025812066033765,6.986803556743421
0.530310861056023,,,,,,0.511861944478369,0.0026109077459024,7.0657509251644735
0.522959314509535,,,,,,0.5047903541553751,0.0025431480524908,7.144698293585527
0.5242980403190813,,,,,,0.5059354484910727,0.0025421748646465,7.22364566200658
0.5229436838499169,,,,,,0.5048117972687578,0.0024831295995313,7.302593030427632
0.5307082093386271,,,,,,0.5116077469488118,0.0025872111819456,7.381540398848684
0.5255820597117236,,,,,,0.5068987893073427,0.0025043234641575,7.460487767269737
0.5212506493214732,,,,,,0.5026471970311377,0.0024676048429039,7.539435135690789
0.5249903545563939,,,,,,0.5061598832216987,0.0024717693396894,7.618382504111842
0.5211052566623948,,,,,,0.5025455459199293,0.0024114075809715,7.697329872532894
0.517229693819445,,,,,,0.4985446555265298,0.0024029253118413,7.776277240953948
0.5253819235681476,,,,,,0.5067148366433685,0.0023764216342905,7.855224609375
0.5173429388478326,,,,,,0.499079741319747,0.0023019499250982,7.934171977796052
0.5133408364436036,,,,,,0.4950355428368311,0.0022843311609836,8.013119346217106
0.5201857824777107,,,,,,0.5016280639792967,0.0022934630466253,8.092066714638158
0.5287050902679766,,,,,,0.5093695901359752,0.0023664154951217,8.17101408305921
0.5113876376503868,,,,,,0.4931519646688684,0.0022103617828153,8.249961451480265
0.5268912067181191,,,,,,0.5073685983034011,0.0023440837261556,8.328908819901315
0.5094880360984462,,,,,,0.49130999277304,0.0021619998728026,8.407856188322368
0.5152417041792887,,,,,,0.4966224268480346,0.0021939597643552,8.486803556743421
0.508524738665983,,,,,,0.490153413657481,0.0021448417461729,8.56575092516447
0.5159108081156774,,,,,,0.4971399712426319,0.0021712990727522,8.644698293585526
0.5182405164309785,,,,,,0.4992014698345883,0.0021824703313191,8.723645662006579
0.5043405319347585,,,,,,0.4862519715434246,0.0020549202046049,8.802593030427632
0.5092264899744805,,,,,,0.4904041844142739,0.0021194871453953,8.881540398848685
